year,dataset,command,count
2010,de Soysa - Replication Data_x,estsimp,3
2010,Replication data Goenner 47(5)_x,regress,3
2010,Replikationsdaten BussmannJPR2010_x,ivprobit,3
2010,Replikationsdaten BussmannJPR2010_x,xtreg,3
2010,Replikationsdaten BussmannJPR2010_x,xtivreg,3
2010,de Soysa and Fjelde - Replication Data_x,estsimp,3
2005,Replication Erik Melander_x,gllamm,3
2015,Bader & Daxecker 2015 replication_x,gologit2,3
2015,De Juan & Bank 2015 replication_x,nbreg,3
2015,Johnson & Ryan 2015 replication_x,probit,3
2018,Daniel Krcmaric_x,logit,3
2018,DownloadFile.ashx?id=61&type=replicationfile_x,biprobit,3
2018,DownloadFile.ashx?id=22&type=replicationfile_x,xtpoisson,3
2009,Replication data Kalyvas Kocher_x,nbreg,3
2009,Replication Atsushi Tago_x,stcox,3
2011,rost greig replication_x,relogit,3
2007,Replication Crescen_x,stcox,3
2013,"Carey, Mitchell and Lowe 2013 replication_x",logit,3
2013,Sobek and Clare 2013 replication_x,probit,3
2013,2013,logit,3
2008,Replication Indra De Soysa_x,regress,3
2008,Replication Glassmyer_x,ivreg,3
2019,DownloadFile.ashx?id=80&type=replicationfile_x,zinb,3
2019,DownloadFile.ashx?id=66&type=replicationfile_x,reg3,3
2019,DownloadFile.ashx?id=89&type=replicationfile_x,heckprob,3
2012,Gartzke 49(1) Replication_x,nbreg,3
2012,replication materials_x,xtgee,3
2012,Cuesta_Alda_2012_x,regress,3
2016,"Balcells, Daniels & Escriba-Folch 2016 replication_x",zinb,3
2016,Sylvia Bishop & Anke Hoeffler_x,probit,3
2016,Benjamin Acosta_x,xtreg,3
2016,Pui-Hang Wong_x,ivprobit,3
2016,DownloadFile.ashx?id=29&type=replicationfile_x,logit,3
2017,Ezra Schricker_x,var,3
2017,Niklas Karlén_x,logit,3
2017,Niklas Karlén_x,streg,3
2017,Efe Tokdemir_x,regress,3
2014,Replication McManus 2014_x,gologit2,2
2014,Replication McManus 2014_x,ologit,2
2014,Williams 2014 replication_x,estsimp,2
2014,Replication Gibler & Miller 2014_x,regress,2
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",ivreg2,2
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",xtabond2,2
2014,Wright2014_JPR Replication Data & Appendix_x,estsimp,2
2014,Replication Landis 2014_x,xtlogit,2
2014,Wiegand & Powell 2013 replication_x,estsimp,2
2006,Replication Krustev_x,btscs,2
2010,Replication data Bohlken and Sergenti 47(5)_x,ivreg,2
2010,Warren2010re_x,logit,2
2010,Replication data Goenner 47(5)_x,logit,2
2010,Replication data Beardsley 47(4)_x,estsimp,2
2010,Shaykhutdinov Replication Data_x,streg,2
2010,JPR 47(6)_Do and Iyer_x,probit,2
2010,JPR 47(6)_Do and Iyer_x,ologit,2
2010,Victor Replication Data_x,xtpcse,2
2010,Victor Replication Data_x,poisson,2
2010,Replication Hegre_x,btscs,2
2005,Replication Schatzman_x,poisson,2
2005,Replication Schatzman_x,outreg,2
2005,Replication Schatzman_x,estsimp,2
2005,Replication Schatzman_x,regress,2
2015,Butcher 2015 replication_x,estsimp,2
2015,Ruhe 2015 replication_x,stcox,2
2015,DiGiuseppe 2015 replication_x,xtabond2,2
2015,DiGiuseppe 2015 replication_x,ivregress,2
2015,Hendrix & Haggard 2015 replication_x,xtreg,2
2015,Hendrix & Haggard 2015 replication_x,xtpcse,2
2015,Peksen & Son 2015 replication_x,firthlogit,2
2015,Peksen & Son 2015 replication_x,xtlogit,2
2015,Elfversson 2015 replication_x,estsimp,2
2018,DownloadFile.ashx?id=15&type=replicationfile_x,estsimp,2
2018,DownloadFile.ashx?id=59&type=replicationfile_x,btscs,2
2018,DownloadFile.ashx?id=24&type=replicationfile_x,estsimp,2
2018,DownloadFile.ashx?id=26&type=replicationfile_x,ivprobit,2
2018,DownloadFile.ashx?id=41&type=replicationfile_x,regress,2
2018,DownloadFile.ashx?id=55&type=replicationfile_x,estsimp,2
2018,DownloadFile.ashx?id=57&type=replicationfile_x,psmatch2,2
2018,DownloadFile.ashx?id=57&type=replicationfile_x,probit,2
2009,czaika-kiskatos_data_x,dprobit,2
2009,Replication Regan Frank Aydin_x,estsimp,2
2011,JPR 48(5) Sorens Replication Data NEW 06 10 2011_x,btscs,2
2011,"Blomberg, Hess and Tan_Replication data_x",probit,2
2011,"Blomberg, Hess and Tan_Replication data_x",ologit,2
2011,"Rider,Findley,Diehl_Replication_x",heckprob,2
2011,Wiegand Replication data 48(1)_x,estsimp,2
2011,Magee Massoud JPR_replication_x,dprobit,2
2011,Magee Massoud JPR_replication_x,ivprobit,2
2011,Magee Massoud JPR_replication_x,xtlogit,2
2007,file49642_clare-replication_materials_x,zinb,2
2007,file49642_clare-replication_materials_x,logit,2
2007,Replication Kristine Eck_x,logit,2
2013,Salverda 2013 replication_x,estsimp,2
2013,Clayton 2013 replication_x,heckprob,2
2013,Cunningham 2013 replication_x,estsimp,2
2008,Replication Glassmyer_x,pscore,2
2008,MousMous_x,logit,2
2008,Quackenbush and Venteicher JPR replication data_x,mlogit,2
2019,DownloadFile.ashx?id=76&type=replicationfile_x,mlogit,2
2019,DownloadFile.ashx?id=76&type=replicationfile_x,xtnbreg,2
2019,DownloadFile.ashx?id=66&type=replicationfile_x,estsimp,2
2019,DownloadFile.ashx?id=75&type=replicationfile_x,estsimp,2
2019,DownloadFile.ashx?id=84&type=replicationfile_x,estsimp,2
2019,DownloadFile.ashx?id=96&type=replicationfile_x,regress,2
2019,DownloadFile.ashx?id=96&type=replicationfile_x,psmatch2,2
2019,DownloadFile.ashx?id=70&type=replicationfile_x,logit,2
2012,Bertocchi_Guerzoni_2012_x,probit,2
2012,Gokcekus et al_2012_x,xtreg,2
2012,Wood et al 2012 replication_x,xtreg,2
2012,Wood et al 2012 replication_x,xtregar,2
2012,Wood et al 2012 replication_x,logit,2
2012,Replication Slettebak 49(1)_x,relogit,2
2012,Replication DiGiuseppe_x,relogit,2
2012,Dyrstad replication files_x,xtreg,2
2012,UN-crisisdur-JPRreplication_x,mlogit,2
2012,Dahl_Hoyland_x,stcox,2
2012,Replication Data Hendrix and Salehyan_x,logit,2
2016,David Lektzian & Patrick Regan_x,stcox,2
2016,Rivera 2016 replication_x,xtabond,2
2016,Kirssa Cline Ryckman_x,omodel,2
2016,Sarah E Kreps & Geoffrey PR Walace_x,mlogit,2
2016,Benjamin Acosta_x,regress,2
2016,Pui-Hang Wong_x,heckprob,2
2016,Pui-Hang Wong_x,mlogit,2
2016,Pui-Hang Wong_x,sem,2
2016,Efe Tokdemir & Seden Akcinaroglu_x,logit,2
2016,Efe Tokdemir & Seden Akcinaroglu_x,stcox,2
2016,"Seymour, Bakke & Cunningham 2016 replication_x",regress,2
2016,"Maya Wilson, David R Davis & Amanda Murdie_x",bootstrap:zinb,2
2016,Sara MT Polo & Kristian Skrede Gleditsch_x,nbreg,2
2016,Brandon J Kinne_x,ologit,2
2016,Mark Nieman_x,probit,2
2017,Luis De la Calle_x,estsimp,2
2017,Luis De la Calle_x,sureg,2
2017,Ezra Schricker_x,vargranger,2
2017,"Rosella Cappella Zielinski, Benjamin O Fordham & Kaija E Schilde_x",xtivreg,2
2017,"Charles Fernandes Taylor, Jon CW Pevehouse, Scott Straus_x",clogit,2
2017,Ore David Koren & Benjamin E Bago_x,nbreg,2
2017,Soumyajit Mazumder_x,xtreg,2
2014,Replication Smith 2014_x,ivpoisson,1
2014,Replication Gibler & Miller 2014_x,btscs,1
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",meoprobit,1
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",heckman,1
2014,Vance & Ritter 2014 replication_x,heckman,1
2014,Vance & Ritter 2014 replication_x,probit,1
2014,Vance & Ritter 2014 replication_x,regress,1
2014,Replication Landis 2014_x,btscs,1
2014,Replication Landis 2014_x,xtpoisson,1
2014,Regan and Meachum 2014 replication_x,stcox,1
2006,Replication Anessa L. Kimball_x,probit,1
2006,file48934_democraticsanctionsdata_x,btscs,1
2006,file48933_buhaug_jpr06_x,logit,1
2006,file48933_buhaug_jpr06_x,estsimp,1
2002,file41469_chiozza_39_6_x,impute,1
2010,de Soysa - Replication Data_x,xtlogit,1
2010,Kreutz 2010 Replication and web appendix_x,btscs,1
2010,Replication data Beardsley 47(4)_x,ivprobit,1
2010,Replication data Beardsley 47(4)_x,outreg,1
2010,Shaykhutdinov Replication Data_x,biprobit,1
2010,Replication data Hoffman 47(5)_x,estsimp,1
2010,Replication data Hoffman 47(5)_x,btscs,1
2010,Replication data Cederman 47(4)_x,mlogit,1
2010,JPR 47(6)_Do and Iyer_x,stcox,1
2010,Replication data Lujala (47(1)_x,stcox,1
2010,de Soysa and Fjelde - Replication Data_x,xtlogit,1
2010,Replication data 47(4) Alasken_x,xtreg,1
2015,"Gaibulloev, George, Sandler & Shimizu 2015 replication_x",ivreg2,1
2015,"Gaibulloev, George, Sandler & Shimizu 2015 replication_x",xtreg,1
2015,Butcher 2015 replication_x,xtlogit,1
2015,"Cederman, Weidmann & Bormann 2015 replication_x",mlogit,1
2015,Rød & Weidmann 2015 replication_x,mlogit,1
2015,Hillesund 2015 replication_x,mlogit,1
2015,Hillesund 2015 replication_x,svy:mlogit,1
2015,Tir & Singh 2015 replication_x,xtivreg,1
2015,Ruhe 2015 replication_x,btscs,1
2015,DiGiuseppe 2015 replication_x,estimates:xtpcse,1
2015,Stojek & Chacha 2015 replication_x,logit,1
2015,Uzonyi 2015 replication_x,xtlogit,1
2018,DownloadFile.ashx?id=33&type=replicationfile_x,relogit,1
2018,DownloadFile.ashx?id=33&type=replicationfile_x,xtlogit,1
2018,DownloadFile.ashx?id=33&type=replicationfile_x,biprobit,1
2018,Daniel Krcmaric_x,estsimp,1
2018,DownloadFile.ashx?id=61&type=replicationfile_x,streg,1
2018,DownloadFile.ashx?id=59&type=replicationfile_x,logit,1
2018,DownloadFile.ashx?id=26&type=replicationfile_x,heckprobit,1
2009,Replication Regan Frank Aydin_x,logit,1
2011,JPR 48(5) Sorens Replication Data NEW 06 10 2011_x,probit,1
2011,JPR 48(5) Sorens Replication Data NEW 06 10 2011_x,estsimp,1
2011,"Blomberg, Hess and Tan_Replication data_x",logit,1
2011,Wiegand Replication data 48(1)_x,logit,1
2011,Wiegand Replication data 48(1)_x,ologit,1
2011,Replication data Young and Dugan 48(1)_x,logit,1
2011,Replication data Young and Dugan 48(1)_x,xtlogit,1
2011,Replication data Young and Dugan 48(1)_x,relogit,1
2011,Replication data Young and Dugan 48(1)_x,tobit,1
2011,USIIB codebook january 2011_x,countfit,1
2011,USIIB codebook january 2011_x,nbreg,1
2011,USIIB codebook january 2011_x,regress,1
2007,Replication Svensson_x,btscs,1
2007,Replication Victor Asal_x,logit,1
2007,Replication Victor Asal_x,estsimp,1
2013,"Carey, Mitchell and Lowe 2013 replication_x",btscs,1
2013,Kinne 2013 replication_x,xtlogit,1
2013,Kinne 2013 replication_x,xtmelogit,1
2013,Kinne 2013 replication_x,relogit,1
2013,Powell 2013 replication_x,nbreg,1
2013,"Mitchell, Ring, Spellman 2013 replication_x",estsimp,1
2013,Cunningham 2013 replication_x,logit,1
2008,Datasets_Choi and James_x,regress,1
2008,Replication Ole Magnus Theisen_x,estsimp,1
2008,file50989_hegrereplication_x,regress,1
2019,DownloadFile.ashx?id=77&type=replicationfile_x,logit,1
2019,DownloadFile.ashx?id=77&type=replicationfile_x,xtnbreg,1
2019,DownloadFile.ashx?id=76&type=replicationfile_x,zinb,1
2019,DownloadFile.ashx?id=66&type=replicationfile_x,btscs,1
2019,DownloadFile.ashx?id=66&type=replicationfile_x,mlogit,1
2019,DownloadFile.ashx?id=66&type=replicationfile_x,relogit,1
2019,DownloadFile.ashx?id=95&type=replicationfile_x,impute,1
2019,DownloadFile.ashx?id=67&type=replicationfile_x,estsimp,1
2019,DownloadFile.ashx?id=67&type=replicationfile_x,relogit,1
2019,DownloadFile.ashx?id=96&type=replicationfile_x,btscs,1
2019,DownloadFile.ashx?id=96&type=replicationfile_x,zinb,1
2019,DownloadFile.ashx?id=96&type=replicationfile_x,logit,1
2012,Gokcekus et al_2012_x,regress,1
2012,JPR Replication File Boehmelt_x,heckprob,1
2012,"Deiwiks, Cederman and Gleditsch rep data_x",btscs,1
2012,"Deiwiks, Cederman and Gleditsch rep data_x",estsimp,1
2012,Replication DiGiuseppe_x,regress,1
2012,Henne_2012_x,sartsel,1
2012,Henne_2012_x,heckman,1
2012,Cuesta_Alda_2012_x,poisson,1
2012,Cuesta_Alda_2012_x,reg3,1
2012,Bergholt and Lujala 49(1) Replication_x,xtabond2,1
2012,UN-crisisdur-JPRreplication_x,estsimp,1
2016,Ray Subhasish_x,stcox,1
2016,Ray Subhasish_x,rc_spline,1
2016,Sarah E Kreps & Geoffrey PR Walace_x,logit,1
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",btscs,1
2016,Benjamin Acosta_x,logit,1
2016,Ruloff & Findley 2016 replication_x,psmatch2,1
2016,Pui-Hang Wong_x,melogit,1
2016,"Seymour, Bakke & Cunningham 2016 replication_x",sureg,1
2016,DownloadFile.ashx?id=37&type=replicationfile_x,xtlogit,1
2016,Christopher Linebarger_x,btscs,1
2017,Luis De la Calle_x,tlogit,1
2017,Ezra Schricker_x,varsoc,1
2017,Jungmoo Woo_x,estsimp,1
2017,Håvard Hegre Håvard Mokleiv Nygård & Ranveig Flaten Ræder_x,mlogit,1
2017,"Stefano Costalli, Luigi Moretti & Costantino Pischedda_x",regress,1
2017,Niklas Karlén_x,psmatch2,1
2017,Ore David Koren & Benjamin E Bago_x,firthlogit,1
2017,Soumyajit Mazumder_x,estsimp,1
2017,Soumyajit Mazumder_x,relogit,1
