title,href,filename,file_href
"Pivotal Politics, Partisan Polarization, and Policy Predictability",/dataset.xhtml?persistentId=doi:10.7910/DVN/XL73P4,senate_nom_101917.dta,/file.xhtml?persistentId=doi:10.7910/DVN/XL73P4/PIEZR6&version=1.0
"Pivotal Politics, Partisan Polarization, and Policy Predictability",/dataset.xhtml?persistentId=doi:10.7910/DVN/XL73P4,sixp2.do,/file.xhtml?persistentId=doi:10.7910/DVN/XL73P4/VIWC1V&version=1.0
"Pivotal Politics, Partisan Polarization, and Policy Predictability",/dataset.xhtml?persistentId=doi:10.7910/DVN/XL73P4,sixps.dta,/file.xhtml?persistentId=doi:10.7910/DVN/XL73P4/32NCZS&version=1.0
"Replication Data for ""Economic Institutions and Autocratic Breakdown: Monetary Constraints and Fiscal Spending in Dominant-Party Regimes""",/dataset.xhtml?persistentId=doi:10.7910/DVN/5JLGEL,CBI_marginal.dta,/file.xhtml?persistentId=doi:10.7910/DVN/5JLGEL/YJJ2VM&version=1.0
"Replication Data for ""Economic Institutions and Autocratic Breakdown: Monetary Constraints and Fiscal Spending in Dominant-Party Regimes""",/dataset.xhtml?persistentId=doi:10.7910/DVN/5JLGEL,JoP_Final.dta,/file.xhtml?persistentId=doi:10.7910/DVN/5JLGEL/I0ANWI&version=1.0
"Replication Data for ""Economic Institutions and Autocratic Breakdown: Monetary Constraints and Fiscal Spending in Dominant-Party Regimes""",/dataset.xhtml?persistentId=doi:10.7910/DVN/5JLGEL,JoP_Final2.do,/file.xhtml?persistentId=doi:10.7910/DVN/5JLGEL/YGTJG2&version=1.0
"Replication Data for ""Economic Institutions and Autocratic Breakdown: Monetary Constraints and Fiscal Spending in Dominant-Party Regimes""",/dataset.xhtml?persistentId=doi:10.7910/DVN/5JLGEL,Party.dta,/file.xhtml?persistentId=doi:10.7910/DVN/5JLGEL/540W8K&version=1.0
"Replication Data for ""We all Agree:  Strict Voter ID Laws Disproportionately Burden Minorities"" ",/dataset.xhtml?persistentId=doi:10.7910/DVN/YAGHTA,corCCES_actualVEP.do,/file.xhtml?persistentId=doi:10.7910/DVN/YAGHTA/RTFXGD&version=2.0
"Replication Data for ""We all Agree:  Strict Voter ID Laws Disproportionately Burden Minorities"" ",/dataset.xhtml?persistentId=doi:10.7910/DVN/YAGHTA,figures-1.do,/file.xhtml?persistentId=doi:10.7910/DVN/YAGHTA/1H4UMN&version=2.0
"Replication Data for ""We all Agree:  Strict Voter ID Laws Disproportionately Burden Minorities"" ",/dataset.xhtml?persistentId=doi:10.7910/DVN/YAGHTA,figures.do,/file.xhtml?persistentId=doi:10.7910/DVN/YAGHTA/AYIG00&version=2.0
"Replication Data for ""We all Agree:  Strict Voter ID Laws Disproportionately Burden Minorities"" ",/dataset.xhtml?persistentId=doi:10.7910/DVN/YAGHTA,jop_replication_v12.tab,/file.xhtml?persistentId=doi:10.7910/DVN/YAGHTA/YRAMOF&version=2.0
"Replication Data for ""We all Agree:  Strict Voter ID Laws Disproportionately Burden Minorities"" ",/dataset.xhtml?persistentId=doi:10.7910/DVN/YAGHTA,table1.do,/file.xhtml?persistentId=doi:10.7910/DVN/YAGHTA/FOQTUT&version=2.0
"Replication Data for ""We all Agree:  Strict Voter ID Laws Disproportionately Burden Minorities"" ",/dataset.xhtml?persistentId=doi:10.7910/DVN/YAGHTA,table2.do,/file.xhtml?persistentId=doi:10.7910/DVN/YAGHTA/GW7TD8&version=2.0
"Replication Data for ""We all Agree:  Strict Voter ID Laws Disproportionately Burden Minorities"" ",/dataset.xhtml?persistentId=doi:10.7910/DVN/YAGHTA,table3.do,/file.xhtml?persistentId=doi:10.7910/DVN/YAGHTA/FL6EPC&version=2.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,andy_baker (all english labels).tab,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/CBLVDY&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,Andy_Baker.xls,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/QWHQXA&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,Baker questions FINAL FINAL.docx,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/PRJMSI&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,BEPS 2014 Merged Data v3.dta,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/H0JJRH&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,BEPS2014 Onda A Versao final.docx,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/JDVK9V&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,BEPS2014 Onda F (pos-eleicao) v7.docx,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/8HVKGY&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,Dataset OA NalMarch2016 - UColorado.tab,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/KDHLVF&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,JOP IRT Brazil Results.log,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/LPAMMK&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,JOP IRT Brazil.do,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/62AGZO&version=1.0
Replication Data for: Nonpartisans as False Negatives: The Mismeasurement of Party Identification in Public Opinion Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/HK213D,JOP IRT Russia Results.log,/file.xhtml?persistentId=doi:10.7910/DVN/HK213D/GUOLGC&version=1.0
"Replication Data for: Strength in Expectation: Elections, Economic Performance and Authoritarian Breakdown",/dataset.xhtml?persistentId=doi:10.7910/DVN/C1SICS,Autocracies Elections and the Economy 1946-2015.tab,/file.xhtml?persistentId=doi:10.7910/DVN/C1SICS/HDSJK3&version=1.0
"Replication Data for: Strength in Expectation: Elections, Economic Performance and Authoritarian Breakdown",/dataset.xhtml?persistentId=doi:10.7910/DVN/C1SICS,Code Replication Lucardi JOP 2018.R,/file.xhtml?persistentId=doi:10.7910/DVN/C1SICS/ZZV6H9&version=1.0
"Replication Data for: Strength in Expectation: Elections, Economic Performance and Authoritarian Breakdown",/dataset.xhtml?persistentId=doi:10.7910/DVN/C1SICS,Lucardi 2018 JOP Strength in Expectation.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/C1SICS/G30WEC&version=1.0
Replication Data for: A Tale of Two Democrats: How Authoritarianism Divides the Democratic Party ,/dataset.xhtml?persistentId=doi:10.7910/DVN/D4IDA9,JOP_Two Democrats_Appendix Analyses.do,/file.xhtml?persistentId=doi:10.7910/DVN/D4IDA9/NE2IUG&version=1.0
Replication Data for: A Tale of Two Democrats: How Authoritarianism Divides the Democratic Party ,/dataset.xhtml?persistentId=doi:10.7910/DVN/D4IDA9,JOP_Two Democrats_Data.tab,/file.xhtml?persistentId=doi:10.7910/DVN/D4IDA9/ES07MJ&version=1.0
Replication Data for: A Tale of Two Democrats: How Authoritarianism Divides the Democratic Party ,/dataset.xhtml?persistentId=doi:10.7910/DVN/D4IDA9,JOP_Two Democrats_Main Analyses.do,/file.xhtml?persistentId=doi:10.7910/DVN/D4IDA9/NSNW6X&version=1.0
Party Calls and Reelection in the U.S. Senate,/dataset.xhtml?persistentId=doi:10.7910/DVN/6NDYHC,analysis.R,/file.xhtml?persistentId=doi:10.7910/DVN/6NDYHC/KKIH1X&version=1.0
Party Calls and Reelection in the U.S. Senate,/dataset.xhtml?persistentId=doi:10.7910/DVN/6NDYHC,partycalls_0.1.0.tar.gz,/file.xhtml?persistentId=doi:10.7910/DVN/6NDYHC/KWSBIJ&version=1.0
Party Calls and Reelection in the U.S. Senate,/dataset.xhtml?persistentId=doi:10.7910/DVN/6NDYHC,README,/file.xhtml?persistentId=doi:10.7910/DVN/6NDYHC/NP7RF6&version=1.0
Party Calls and Reelection in the U.S. Senate,/dataset.xhtml?persistentId=doi:10.7910/DVN/6NDYHC,test-senate-93.R,/file.xhtml?persistentId=doi:10.7910/DVN/6NDYHC/9LRXRM&version=1.0
Replication Data for: Everybody Hurts Sometimes: How Personal and Collective Insecurities Shape Policy Preferences,/dataset.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA,JOP_151040_appendix.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA/04L4HK&version=1.0
Replication Data for: Everybody Hurts Sometimes: How Personal and Collective Insecurities Shape Policy Preferences,/dataset.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA,JOP_151040_codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA/XUY3BH&version=1.0
Replication Data for: Everybody Hurts Sometimes: How Personal and Collective Insecurities Shape Policy Preferences,/dataset.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA,JOP_151040_replication.do,/file.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA/LJMPPD&version=1.0
Replication Data for: Everybody Hurts Sometimes: How Personal and Collective Insecurities Shape Policy Preferences,/dataset.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA,JOP_151040_replication.tab,/file.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA/CZXY8R&version=1.0
Replication Data for: Everybody Hurts Sometimes: How Personal and Collective Insecurities Shape Policy Preferences,/dataset.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA,readme.txt,/file.xhtml?persistentId=doi:10.7910/DVN/S2Y1PA/MPQDZO&version=1.0
Replication Data for: Conspiracy and Misperception Belief in the Middle East and North Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/I72HB0,DXB_FTJ_2016_008_Conspiracy_cleaned(XLS)_V3.xls,/file.xhtml?persistentId=doi:10.7910/DVN/I72HB0/NCL6SI&version=1.0
Replication Data for: Conspiracy and Misperception Belief in the Middle East and North Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/I72HB0,nyhan_zeitzoff_mena.do,/file.xhtml?persistentId=doi:10.7910/DVN/I72HB0/TPGKUG&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,polywoocon16dic.tab,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/S58CQA&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,PowellThyne11dataset3.tab,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/OR2POJ&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,RE Clustered SE.do,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/GL4I7D&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,ReadMe.rtf,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/19JBOL&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,SCAD_collapse.tab,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/SAWKWS&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,Time Counter.do,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/VLTNBI&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,WooCon16.tab,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/MKIISZ&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,woocon16dic.tab,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/RZPE2J&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,woocon16forclustering.tab,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/SZH0P5&version=1.0
"Replication Data for: The Differential Effects of ""Democratic"" Institutions on Dissent in Dictatorships",/dataset.xhtml?persistentId=doi:10.7910/DVN/JAOQSD,WooConradJOP18 Appendix Figure 2.R,/file.xhtml?persistentId=doi:10.7910/DVN/JAOQSD/BVR7MD&version=1.0
Replication Data for: Natural Resource Exploitation and Sexual Violence by Rebel Groups,/dataset.xhtml?persistentId=doi:10.7910/DVN/HVHUIP,Replication Data_WCW.dta,/file.xhtml?persistentId=doi:10.7910/DVN/HVHUIP/QTAUSW&version=1.0
Replication Data for: Natural Resource Exploitation and Sexual Violence by Rebel Groups,/dataset.xhtml?persistentId=doi:10.7910/DVN/HVHUIP,Replication_Table + Appendix_WCW.do,/file.xhtml?persistentId=doi:10.7910/DVN/HVHUIP/QJQY2B&version=1.0
Economic Responsiveness and the Political Conditioning of the Electoral Cycle,/dataset.xhtml?persistentId=doi:10.7910/DVN/NK4SQT,PardosSagarzazu_JOP.do,/file.xhtml?persistentId=doi:10.7910/DVN/NK4SQT/49F0SU&version=1.0
Economic Responsiveness and the Political Conditioning of the Electoral Cycle,/dataset.xhtml?persistentId=doi:10.7910/DVN/NK4SQT,PardosSagarzazu_JOP.dta,/file.xhtml?persistentId=doi:10.7910/DVN/NK4SQT/OLDFYB&version=1.0
Economic Responsiveness and the Political Conditioning of the Electoral Cycle,/dataset.xhtml?persistentId=doi:10.7910/DVN/NK4SQT,PardosSagarzazu_JOP_Appendix.do,/file.xhtml?persistentId=doi:10.7910/DVN/NK4SQT/DWX9ZV&version=1.0
"Replication Data for: ""How Attribution Inhibits Accountability: Evidence from Train Delays""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XAQMIA,march.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XAQMIA/1BSBXY&version=1.0
"Replication Data for: ""How Attribution Inhibits Accountability: Evidence from Train Delays""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XAQMIA,rd.export.R,/file.xhtml?persistentId=doi:10.7910/DVN/XAQMIA/O9URHD&version=1.0
"Replication Data for: ""How Attribution Inhibits Accountability: Evidence from Train Delays""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XAQMIA,summer.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XAQMIA/JKKW95&version=1.0
"Replication Data for: ""How Attribution Inhibits Accountability: Evidence from Train Delays""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XAQMIA,TrainsAccountability_Replication_180215.R,/file.xhtml?persistentId=doi:10.7910/DVN/XAQMIA/LE3Q20&version=1.0
"Replication Data for: Having their Say: Authority, Voice, and Satisfaction with Democracy",/dataset.xhtml?persistentId=doi:10.7910/DVN/VSXTFS,coding_scc.do,/file.xhtml?persistentId=doi:10.7910/DVN/VSXTFS/ZGFNPH&version=1.0
"Replication Data for: Having their Say: Authority, Voice, and Satisfaction with Democracy",/dataset.xhtml?persistentId=doi:10.7910/DVN/VSXTFS,coding_student.do,/file.xhtml?persistentId=doi:10.7910/DVN/VSXTFS/RNRJ65&version=1.0
"Replication Data for: Having their Say: Authority, Voice, and Satisfaction with Democracy",/dataset.xhtml?persistentId=doi:10.7910/DVN/VSXTFS,data_scc.tab,/file.xhtml?persistentId=doi:10.7910/DVN/VSXTFS/HRTEEK&version=1.0
"Replication Data for: Having their Say: Authority, Voice, and Satisfaction with Democracy",/dataset.xhtml?persistentId=doi:10.7910/DVN/VSXTFS,data_student.tab,/file.xhtml?persistentId=doi:10.7910/DVN/VSXTFS/Z6SZNN&version=1.0
Replication Data for: The Social Costs of Public Political Participation: Evidence from a Petition Experiment in Lebanon,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL,Anderson_fdr_sharpened_qvalues.do,/file.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL/GMZHHR&version=1.0
Replication Data for: The Social Costs of Public Political Participation: Evidence from a Petition Experiment in Lebanon,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL,Codebook_pf.tab,/file.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL/HRTEMR&version=1.0
Replication Data for: The Social Costs of Public Political Participation: Evidence from a Petition Experiment in Lebanon,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL,lebanon_hh_survey.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL/ZKOPHY&version=1.0
Replication Data for: The Social Costs of Public Political Participation: Evidence from a Petition Experiment in Lebanon,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL,lebsurv_impute_REP.do,/file.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL/1UU8OD&version=1.0
Replication Data for: The Social Costs of Public Political Participation: Evidence from a Petition Experiment in Lebanon,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL,lebsurv_petition_pf_REP.do,/file.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL/GAQ9C4&version=1.0
Replication Data for: The Social Costs of Public Political Participation: Evidence from a Petition Experiment in Lebanon,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL,lebsurv_petition_pf_REP.dta,/file.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL/CREZ7X&version=1.0
Replication Data for: The Social Costs of Public Political Participation: Evidence from a Petition Experiment in Lebanon,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL,lebsurv_preimpute_REP.dta,/file.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL/EGKZPU&version=1.0
Replication Data for: The Social Costs of Public Political Participation: Evidence from a Petition Experiment in Lebanon,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL,ReadMe.rtf,/file.xhtml?persistentId=doi:10.7910/DVN/ZSB0BL/DK8C7R&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,additional controls.do,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/JPQMEV&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,alternative levels of government expenditure.do,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/HCPKKY&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,controls for sub-central spending power.do,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/K7FTYS&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,dispersion and skew together.do,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/SWSGK3&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,instrumental variable.do,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/NTEF5A&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,legislative session analysis.do,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/JTJS3L&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,main tables-1.do,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/R82Y4P&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,main tables.do,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/TZZZXO&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,masterdata_resulttables_maintext.dta,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/B1DCQ5&version=1.0
Inter-regional Inequality and the Dynamics of Government Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/O4P8J1,onlineappendix.dta,/file.xhtml?persistentId=doi:10.7910/DVN/O4P8J1/PIFXRM&version=1.0
Socialization or experience? Institutional trust and satisfaction with democracy among emigrants in different institutional settings,/dataset.xhtml?persistentId=doi:10.7910/DVN/MLFYNX,Estimations USOM_CSES.do,/file.xhtml?persistentId=doi:10.7910/DVN/MLFYNX/ZXT1Y9&version=1.0
Socialization or experience? Institutional trust and satisfaction with democracy among emigrants in different institutional settings,/dataset.xhtml?persistentId=doi:10.7910/DVN/MLFYNX,Estimations USOM_WVS.do,/file.xhtml?persistentId=doi:10.7910/DVN/MLFYNX/YB0HQC&version=1.0
Socialization or experience? Institutional trust and satisfaction with democracy among emigrants in different institutional settings,/dataset.xhtml?persistentId=doi:10.7910/DVN/MLFYNX,Selection effects analysis USOM_RiksSOM.do,/file.xhtml?persistentId=doi:10.7910/DVN/MLFYNX/MBODPB&version=1.0
Socialization or experience? Institutional trust and satisfaction with democracy among emigrants in different institutional settings,/dataset.xhtml?persistentId=doi:10.7910/DVN/MLFYNX,USOM_CSES.dta,/file.xhtml?persistentId=doi:10.7910/DVN/MLFYNX/MOMOCY&version=1.0
Socialization or experience? Institutional trust and satisfaction with democracy among emigrants in different institutional settings,/dataset.xhtml?persistentId=doi:10.7910/DVN/MLFYNX,USOM_RiksSOM.dta,/file.xhtml?persistentId=doi:10.7910/DVN/MLFYNX/SJRUSJ&version=1.0
Socialization or experience? Institutional trust and satisfaction with democracy among emigrants in different institutional settings,/dataset.xhtml?persistentId=doi:10.7910/DVN/MLFYNX,USOM_WVS.dta,/file.xhtml?persistentId=doi:10.7910/DVN/MLFYNX/LGGBHW&version=1.0
Replication Data for: Framing and Blame Attribution in Populist Rhetoric,/dataset.xhtml?persistentId=doi:10.7910/DVN/78JPNJ,Framing and Blame Attribution in Populist Rhetoric_Analysis.R,/file.xhtml?persistentId=doi:10.7910/DVN/78JPNJ/WTQ2PT&version=1.0
Replication Data for: Framing and Blame Attribution in Populist Rhetoric,/dataset.xhtml?persistentId=doi:10.7910/DVN/78JPNJ,Framing and Blame Attribution in Populist Rhetoric_Study1.dta,/file.xhtml?persistentId=doi:10.7910/DVN/78JPNJ/9BUA2N&version=1.0
Replication Data for: Framing and Blame Attribution in Populist Rhetoric,/dataset.xhtml?persistentId=doi:10.7910/DVN/78JPNJ,Framing and Blame Attribution in Populist Rhetoric_Study2.dta,/file.xhtml?persistentId=doi:10.7910/DVN/78JPNJ/GLWHMX&version=1.0
"Uncertainty, Cleavages and Ethnic Coalitions",/dataset.xhtml?persistentId=doi:10.7910/DVN/KGZGLT,ReadMe.txt,/file.xhtml?persistentId=doi:10.7910/DVN/KGZGLT/YKOF1W&version=1.0
"Uncertainty, Cleavages and Ethnic Coalitions",/dataset.xhtml?persistentId=doi:10.7910/DVN/KGZGLT,ReplicationCode-EthnicCoalitions-Duration-Bormann-180209.R,/file.xhtml?persistentId=doi:10.7910/DVN/KGZGLT/2CJC2S&version=1.0
"Uncertainty, Cleavages and Ethnic Coalitions",/dataset.xhtml?persistentId=doi:10.7910/DVN/KGZGLT,ReplicationCode-EthnicCoalitions-Formation-Bormann-180210.do,/file.xhtml?persistentId=doi:10.7910/DVN/KGZGLT/T6QIRP&version=1.0
"Uncertainty, Cleavages and Ethnic Coalitions",/dataset.xhtml?persistentId=doi:10.7910/DVN/KGZGLT,ReplicationCode-EthnicCoalitions-Formation-Plots-Bormann-180209.R,/file.xhtml?persistentId=doi:10.7910/DVN/KGZGLT/4PVHC3&version=1.0
"Uncertainty, Cleavages and Ethnic Coalitions",/dataset.xhtml?persistentId=doi:10.7910/DVN/KGZGLT,ReplicationData-EthnicCoalitions-Duration-Bormann-180209.tab,/file.xhtml?persistentId=doi:10.7910/DVN/KGZGLT/F01WJK&version=1.0
"Uncertainty, Cleavages and Ethnic Coalitions",/dataset.xhtml?persistentId=doi:10.7910/DVN/KGZGLT,ReplicationData-EthnicCoalitions-Formation-Bormann-180209.tab,/file.xhtml?persistentId=doi:10.7910/DVN/KGZGLT/ECOOLB&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,dataset_cs.dta,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/SDF7LU&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,dataset_tscs.dta,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/4JXV5V&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,high_elevation_africa.shp,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/YZMGYL&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,high_rainfall_africa.shp,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/I0PSMI&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,intersection.shp,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/ZMLKAM&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,low_tsi.shp,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/X23V4H&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,mediterranean.shp,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/A9UQVL&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,Paine (2018) spatial data.R,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/ELXMIL&version=1.0
Replication Data for: Redistributive Political Transitions: Minority Rule and Liberation Wars in Colonial Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP,Paine (2018) STATA code.do,/file.xhtml?persistentId=doi:10.7910/DVN/ZFQMCP/XQ3JTO&version=1.0
Can Development Aid Empower Women? Evidence from a Field Experiment in the Congo,/dataset.xhtml?persistentId=doi:10.7910/DVN/ROUWNS,DRC2012_ABD_INDIV_v2.dta,/file.xhtml?persistentId=doi:10.7910/DVN/ROUWNS/33QCQP&version=1.0
