title,href,filename,file_href
Replication Data for: When Common Identities Decrease Trust:  An Experimental Study of Partisan Women,/dataset.xhtml?persistentId=doi:10.7910/DVN/I4KVD1,Figure 5 Replication Excel Sheet.xlsx,/file.xhtml?persistentId=doi:10.7910/DVN/I4KVD1/75GCZU&version=1.0
Replication Data for: When Common Identities Decrease Trust:  An Experimental Study of Partisan Women,/dataset.xhtml?persistentId=doi:10.7910/DVN/I4KVD1,Figure 6 Replication Excel Sheet.tab,/file.xhtml?persistentId=doi:10.7910/DVN/I4KVD1/L4EL88&version=1.0
Replication Data for: When Common Identities Decrease Trust:  An Experimental Study of Partisan Women,/dataset.xhtml?persistentId=doi:10.7910/DVN/I4KVD1,Klar Replication Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/I4KVD1/UMF9U0&version=1.0
Replication Data for: When Common Identities Decrease Trust:  An Experimental Study of Partisan Women,/dataset.xhtml?persistentId=doi:10.7910/DVN/I4KVD1,Klar Replication Data.do,/file.xhtml?persistentId=doi:10.7910/DVN/I4KVD1/A6OMTP&version=1.0
Replication Data for: When Common Identities Decrease Trust:  An Experimental Study of Partisan Women,/dataset.xhtml?persistentId=doi:10.7910/DVN/I4KVD1,ReadMe.txt,/file.xhtml?persistentId=doi:10.7910/DVN/I4KVD1/JEHDYF&version=1.0
Replication Data for: International Constraints and  Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K7OCDX,AJPSKosmidisCodeRtM.do,/file.xhtml?persistentId=doi:10.7910/DVN/K7OCDX/WPUFJ2&version=1.0
Replication Data for: International Constraints and  Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K7OCDX,AJPSKosmidisRtMdata.dta,/file.xhtml?persistentId=doi:10.7910/DVN/K7OCDX/ZC2XLL&version=1.0
Replication Data for: International Constraints and  Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K7OCDX,AJPSKosmidisRtMRFigures.R,/file.xhtml?persistentId=doi:10.7910/DVN/K7OCDX/IGIQIE&version=1.0
Replication Data for: International Constraints and  Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K7OCDX,Original2Replication.do,/file.xhtml?persistentId=doi:10.7910/DVN/K7OCDX/2SVIH0&version=1.0
Replication Data for: International Constraints and  Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K7OCDX,ReadMe.txt,/file.xhtml?persistentId=doi:10.7910/DVN/K7OCDX/8RBWJL&version=1.0
Replication Data for: International Constraints and  Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K7OCDX,RTMAJPSKosmidisDataCodebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/K7OCDX/VTQNO3&version=1.0
Replication Data for: International Constraints and  Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K7OCDX,RTMAppendixTS.tab,/file.xhtml?persistentId=doi:10.7910/DVN/K7OCDX/MM77ZY&version=1.0
Replication Data for: International Constraints and  Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K7OCDX,SPSS2Stata.R,/file.xhtml?persistentId=doi:10.7910/DVN/K7OCDX/OOK2GP&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,(1)Figures_1_2_3.R,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/ZF0OZX&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,(2)Synth_data_for_5_1.R,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/AVDJTC&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,(3)CVFunction.R,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/7VBQPT&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,(4)Analysis_section_5_1.R,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/C9QCUE&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,(5)Figures_4_and_SI1.R,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/KNKBAT&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,(6)Analysis_sect_5_2_Tables_2_3.R,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/ACAVIY&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,(7)Analysis_sect_5_3.R,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/LMECIE&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,(8)Figure_5.R,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/9P7XDL&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,BestModels(finegrid).RData,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/O3ADWG&version=1.0
Replication Data for: Tree-based models for political science data ,/dataset.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI,census-pums-pop-2000-04-08.dat,/file.xhtml?persistentId=doi:10.7910/DVN/8ZJBLI/CX5CEN&version=1.0
Replication Data for: Encouraging Political Voices of Underrepresented Citizens through Coproduction. Evidence from a Randomized Field Trial,/dataset.xhtml?persistentId=doi:10.7910/DVN/MZKJDR,Codebook (Encouraging Political Voices).pdf,/file.xhtml?persistentId=doi:10.7910/DVN/MZKJDR/KOBIR7&version=1.0
Replication Data for: Encouraging Political Voices of Underrepresented Citizens through Coproduction. Evidence from a Randomized Field Trial,/dataset.xhtml?persistentId=doi:10.7910/DVN/MZKJDR,Instructions for replication.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/MZKJDR/PF092H&version=1.0
Replication Data for: Encouraging Political Voices of Underrepresented Citizens through Coproduction. Evidence from a Randomized Field Trial,/dataset.xhtml?persistentId=doi:10.7910/DVN/MZKJDR,readme.txt,/file.xhtml?persistentId=doi:10.7910/DVN/MZKJDR/DXQLAF&version=1.0
Replication Data for: Encouraging Political Voices of Underrepresented Citizens through Coproduction. Evidence from a Randomized Field Trial,/dataset.xhtml?persistentId=doi:10.7910/DVN/MZKJDR,Replication dofile - Encouraging Political Voices.do,/file.xhtml?persistentId=doi:10.7910/DVN/MZKJDR/BB4IBG&version=1.0
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,AJPS_BB.tab,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/DGAGPL&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,AJPS_BB2.tab,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/OZ4P09&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,AJPS_DGH.tab,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/KBYANR&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,AJPS_judges.tab,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/BETH7U&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,AJPS_Replication_Code.R,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/ZXOOG9&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,AJPS_Replication_Code_Appendix.R,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/QZK7HL&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,BB2_Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/P1SWCB&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,BB_Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/MHWFAP&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,DGH_Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/COBNSL&version=1.1
"Replication Data for: ""How conditioning on post-treatment variables can ruin your experiment and what to do about it""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S,final_coding_papers.tab,/file.xhtml?persistentId=doi:10.7910/DVN/EZSJ1S/GBJOYX&version=1.1
"Replication Data for: Born weak, growing strong: Anti-government protests as a signal of rebel strength in the context of civil wars",/dataset.xhtml?persistentId=doi:10.7910/DVN/MYDZNF,codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/MYDZNF/OGZLKX&version=1.0
"Replication Data for: Born weak, growing strong: Anti-government protests as a signal of rebel strength in the context of civil wars",/dataset.xhtml?persistentId=doi:10.7910/DVN/MYDZNF,README.TXT,/file.xhtml?persistentId=doi:10.7910/DVN/MYDZNF/CXSGKY&version=1.0
"Replication Data for: Born weak, growing strong: Anti-government protests as a signal of rebel strength in the context of civil wars",/dataset.xhtml?persistentId=doi:10.7910/DVN/MYDZNF,replicationBornWeakGrowingStrong.zip,/file.xhtml?persistentId=doi:10.7910/DVN/MYDZNF/TZAE1H&version=1.0
"Replication Data for: Born weak, growing strong: Anti-government protests as a signal of rebel strength in the context of civil wars",/dataset.xhtml?persistentId=doi:10.7910/DVN/MYDZNF,RUNME.R,/file.xhtml?persistentId=doi:10.7910/DVN/MYDZNF/08FMIF&version=1.0
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,Analysis File Construction.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/7HPZXQ&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_Age_Ideology.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/NZM42L&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_Age_Partisanship.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/EIRZHO&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_Catalist_Crosswalk_Final.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/P0MBNJ&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_Child_Age.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/T5LMHF&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_CrossSection.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/YKDNPB&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_Measures.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/SPOCLZ&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_SchoolBoard.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/UDHCWX&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_SeniorShare_2012.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/ZASO5S&version=1.1
"Replication Data for: Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,CA_Validation.tab,/file.xhtml?persistentId=doi:10.7910/DVN/8R3LTP/USLXIZ&version=1.1
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Codebooks.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/0CTOCE&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Questionnaire.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/RALJF1&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Readme.txt,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/0UK4FF&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Reproduce Figure1.Exemplar_Angela Merkel.sps,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/JXSJKQ&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Reproduce Figure1.Exemplar_Benjamin Netanyahu.sps,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/8PS2VL&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Reproduce Figure1.Exemplar_German Citizen.sps,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/KNGVUU&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Reproduce Figure1.Exemplar_Israeli citizen.sps,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/H34U0C&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Reproduce Figure2.Exemplar_Angela Merkel.sps,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/XSHE8Q&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Reproduce Figure2.Exemplar_Benjamin Netanyahu.sps,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/RAKSIG&version=1.0
"Replication Data for: Tell me who is your leader, and I will tell you who you are: Foreign leaders' perceived personality and public attitudes toward their countries and citizenry",/dataset.xhtml?persistentId=doi:10.7910/DVN/SNLKUE,Reproduce Figure2.Exemplar_German Citizen.sps,/file.xhtml?persistentId=doi:10.7910/DVN/SNLKUE/VKPZSI&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_District_Level.dta,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/CVK29H&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_District_Level_Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/U5B67R&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_District_Level_Excluding_DB_DC.dta,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/QKGSPR&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_District_Level_Excluding_DF.dta,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/KHOZVG&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_District_Level_Excluding_DI_DJ.dta,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/BNCIYM&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_District_Level_Excluding_DL.dta,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/NKNE6A&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_District_Level_Imputed.dta,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/CHHOL1&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_Individual_Level.dta,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/4Q0DL2&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Analysis_Dataset_Individual_Level_Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/YE22FA&version=1.0
Replication Data for: The Trade Origins of Economic Nationalism: Import Competition and Voting Behavior in Western Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/NRAQRH,Belgium_final.tab,/file.xhtml?persistentId=doi:10.7910/DVN/NRAQRH/TYVPCC&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/2AD7XC&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,data.tab,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/ZK5CKW&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,elections2006-2010.Rdata,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/P7Z2JE&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,helperfunctions.R,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/1A1DNV&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,itm.Rdata,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/RRXKBE&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,iv_heterogeneity.do,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/IH7MUW&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,kerfit.Rdata,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/B2XXLW&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,README.txt,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/AEAQYO&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,replication.R,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/MBU2JU&version=1.0
"Replication Data for: ""Electoral Effects of Biased Media: Russian Television in Ukraine""",/dataset.xhtml?persistentId=doi:10.7910/DVN/HI1X4O,RUS_adm1.RData,/file.xhtml?persistentId=doi:10.7910/DVN/HI1X4O/TJQDQO&version=1.0
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,agcode4.R,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/OCHFJ0&version=1.1
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/TLSMIZ&version=1.1
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,HR-SenConfNominees.tab,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/BLLPND&version=1.1
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,Main-Code.R,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/9SLHSV&version=1.1
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,New-Selin.R,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/XFGYJQ&version=1.1
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,New-Selin.tab,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/CBF3MN&version=1.1
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,README.txt,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/4BN7G4&version=1.1
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,Selin-Lewis-Data.tab,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/DED76N&version=1.1
"Replication Data for: The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,Support-Code.R,/file.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ/0MCWJ9&version=1.1
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,readme.txt,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/FWAWKX&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,BanksCNTS.dta,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/HJZOYH&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,Base Data.dta,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/MXO76R&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,BSVidealpoint.dta,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/YYOBDK&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,Change Point Data.dta,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/FXXFXD&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,Change Point Do File.do,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/EJJCSQ&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/TYS9R9&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,Figure 1 R Script.R,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/JQ4EWO&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,GWFglobal.dta,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/GEMDNP&version=1.0
"Replication Data for: Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,Merge Do File.do,/file.xhtml?persistentId=doi:10.7910/DVN/H13U6G/NHJKJS&version=1.0
"Replication Data for ""Audience Costs and the Dynamics of War and Peace""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XBNJD9,alliance1993_2007.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XBNJD9/Q6EBGY&version=1.0
"Replication Data for ""Audience Costs and the Dynamics of War and Peace""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XBNJD9,analyticalSE_code.r,/file.xhtml?persistentId=doi:10.7910/DVN/XBNJD9/E8OIHQ&version=1.0
"Replication Data for ""Audience Costs and the Dynamics of War and Peace""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XBNJD9,bdm2s2_nation_year_data_may2002.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XBNJD9/25ZTAZ&version=1.0
