title,href,date
Openness to International Trade and Economic Growth: A Cross-Country Empirical Investigation  [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/RXG4WI,"May 23, 2012"
The Influence of the Specification of Climate Change Damages on the Social Cost of Carbon [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/CPPDLL,"May 1, 2012"
A Case Where Barro Expectations Are Not Rational [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/ZRTVYE,"Feb 18, 2012"
Release of the Kraken: A Novel Money Multiplier Equation’s Debut in 21st Century Banking [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/1YUAQC,"Jan 16, 2012"
Some Aspects of the Discrete Wavelet Analysis of Bivariate Spectra for Business Cycle Synchronisation [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/JP6YQZ,"Oct 4, 2011"
Trade Policy versus Trade Facilitation:  An Application Using “Good Old” OLS[Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/WR78RW,"Sep 18, 2011"
Labour Market Returns to Higher Education in Vietnam [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/N92AWR,"Sep 4, 2011"
Comparing and Selecting Performance Measures Using Rank Correlations [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/E9QQVN,"Aug 28, 2011"
Polarization Measurement and Inference in Many Dimensions when Subgroups Cannot be Identified [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/0BPRU2,"Aug 28, 2011"
Solving the Paradox of Monetary Profits [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/5JWGBG,"Oct 31, 2010"
Investigating the Exponential Age Distribution of Firms [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/CUSSQM,"Oct 14, 2010"
A Study of Pricing Evolution in the Online Toy Market  [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/DYL91J,"Oct 14, 2010"
Transaction Taxes and Traders with Heterogeneous Investment Horizons in an Agent-Based Financial Market Model [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/EWCWRB,"May 4, 2010"
The Effect of Technological Innovation on International Trade. A Nonlinear Approach  [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/VKX3UW,"May 4, 2010"
Selection Wages and Discrimination [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/X6PMKK,"May 3, 2010"
Is the Chinese Currency Substantially Misaligned to Warrant Further Appreciation? [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/TTRH5M,"Feb 3, 2010"
Structure and Temporal Change of the Credit Network between Banks and Large Firms in Japan [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/FGZOKK,"Jan 12, 2010"
Should We Trust the Empirical Evidence from Present Value Models of the Current Account? [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/ML0PTA,"Jan 12, 2010"
A Note on Human Capital and the Feldstein-Horioka Puzzle [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/Q0OIJQ,"Nov 25, 2009"
Taking a DSGE Model to the Data Meaningfully [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/KXSPSP,"Nov 25, 2009"
Social Security’s Five OASI Inflation Indexing Problems [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/IHJNNL,"Nov 25, 2009"
"Wage Dispersion, Over-Qualification, and Reder Competition [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/XIYCWC,"Nov 25, 2009"
The Universal Shape of Economic Recession and Recovery after a Shock [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/PIGIJ8,"Nov 25, 2009"
On the Explosive Nature of Hyper-Inflation Data [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/ABJB7H,"Nov 25, 2009"
Differentiating Emissions Targets for Individual Developed Countries: Economics and Equity [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/SXHZKG,"Nov 25, 2009"
Perfecting Imperfect Competition  [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/D7V4XS,"Nov 25, 2009"
Inflation/Unemployment Regimes and the Instability of the Phillips Curve [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/91YCEE,"Nov 25, 2009"
Technology Shocks and Employment in Open Economies [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/0OF1E2,"Nov 25, 2009"
Are the GCC FDI Location Determinants Favorable? [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/F9Z6GU,"Nov 25, 2009"
Implicit Microfoundations for Macroeconomics [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/3CNXYH,"Nov 24, 2009"
"Random Matrix Theory and Macro-Economic Time-Series: An Illustration Using the Evolution of Business Cycle Synchronisation, 1886–2006 [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/5OXLFO,"Nov 24, 2009"
Exports under the Flicker of the Northern Lights [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/1IXCFK,"Nov 24, 2009"
Do News Shocks Drive Business Cycles? Evidence from German Data [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/CBD0NX,"Nov 24, 2009"
"Siblings, Not Triplets: Social Preferences for Risk, Inequality and Time in Discounting Climate Change [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/SVBG4N,"Nov 24, 2009"
Forecast Evaluation of Explanatory Models of Financial Variability [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/84EP9B,"Nov 24, 2009"
"The Social Cost of Carbon: Trends, Outliers and Catastrophes [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/LGIF0V,"Nov 24, 2009"
Discounting for Climate Change [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/W4S6SK,"Nov 24, 2009"
"Balassa-Samuelson and Wage, Price and Unemployment Dynamics in the Spanish Transition to EMU Membership [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/90RUT5,"Nov 24, 2009"
A Note on Updating Forecasts When New Information Arrives between Two Periods [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/2OBOG4,"Nov 24, 2009"
